Days,Inverted,PerfMean,PerfStd,EntryLoad,ExitLoad,EntryDemand,ExitDemand,Distance,ContainerQuantity,Stage,Entry_Working_Day,Exit_Working_Day,Entry_precipitation_sum,Entry_rain_sum,Entry_snowfall_sum,Entry_wind_speed_10m_max,Entry_wind_gusts_10m_max,Entry_wind_direction_10m_dominant,Exit_precipitation_sum,Exit_rain_sum,Exit_snowfall_sum,Exit_wind_speed_10m_max,Exit_wind_gusts_10m_max,Exit_wind_direction_10m_dominant,Season
2.1323962653504394,1.0,2.0577228957493956,0.0,1.0,1.0,2.0,2.0,0.0,4.0,6,0,1,4.85787482226384,4.85787482226384,0.0,14.877686882886316,27.566000666556636,216.28330290806213,5.953513522338821,5.953513522338821,0.0,26.662656214211726,48.59630072052279,210.25128175079453,2
11.034083844371265,1.0,11.448378537974417,1.1147653853502646,1.0,1.0,2.0,2.0,7378.520650756679,4.0,5,1,0,6.214659916518937,6.214659916518937,0.0,27.285045398964947,47.314882335249706,217.21523845906287,4.001654614083346,4.001654614083346,0.0,14.206479092712064,24.37086961350945,166.00358702733655,2
2.128676706991418,0.0,2.2043883901023817,0.0,1.0,1.0,2.0,2.0,0.0,2.0,6,1,0,4.738536307388005,4.738536307388005,0.0,10.083724271128263,26.21900227370051,310.71066291926917,13.833354399155093,13.833354399155093,0.0,32.232413900962605,58.10170033223007,239.1627178705991,2
0.097351431173476,0.0,0.0,0.0,1.0,1.0,2.0,2.0,15.811287860889237,2.0,7,0,0,12.710627422407068,12.710627422407068,0.0,32.54414749801495,56.669671160377945,232.64999390493477,12.56306684923952,12.56306684923952,0.0,32.527360549483205,56.86980152857397,255.54484216368323,2
15.064059482589672,0.0,16.07205104303012,3.7381888122051654,1.0,0.0,2.0,0.0,0.0,2.0,8,0,1,12.66324377636591,12.66324377636591,0.0,32.02429309471742,55.796139687725244,235.9136630572249,0.0,0.0,0.0,11.194333507704762,20.17089816641237,63.24742037797353,2
1.0651451281475426,1.0,1.1098607779292697,0.0,1.0,1.0,2.0,2.0,0.0,4.0,4,0,0,4.797593591152046,4.797593591152046,0.0,14.023578540869373,23.20266512418369,147.87563079654737,11.258362522081864,11.258362522081864,0.0,22.61698982071815,46.84800896257951,234.90029600879188,2
0.10832325437235253,1.0,0.0,0.0,1.0,1.0,2.0,2.0,10.292059495386777,4.0,3,0,0,11.353071732443098,11.353071732443098,0.0,23.451074342822892,45.34333252985732,261.82725495912666,11.92998634697925,11.92998634697925,0.0,23.82439511748484,45.35413455989612,243.89201377334263,2
5.053126173349279,1.0,5.3052596796201055,0.0,1.0,0.0,2.0,0.0,0.0,4.0,2,0,1,12.562762376012977,12.562762376012977,0.0,23.02885006859313,44.74366467299639,268.4213978603992,0.841351335863201,0.841351335863201,0.0,8.860895170031494,19.886588793290464,23.743954832442512,2
133.0383512514759,1.0,146.7542618080816,104.91545683782192,0.0,0.0,0.0,0.0,11.70724608250014,2.0,1,1,1,0.8558799354906506,0.8558799354906506,0.0,8.357590817261606,15.729083332050923,28.817099809599544,1.0020330959689323,1.0020330959689323,0.0,25.029632403365447,47.72847995173832,313.4106181825709,3
231.11958797432564,1.0,127.16556926891094,116.35675652131174,0.0,0.0,0.0,2.0,10.442090408757005,1.0,1,1,1,0.8414140066617302,0.8414140066617302,0.0,9.124532476207461,18.652008777491993,23.220390001723622,0.007672853408405865,0.0,0.007672853408405865,14.554794079794549,27.87413177875474,292.61076692936194,3
296.0644456059971,1.0,127.0452573370808,102.44926081248383,0.0,1.0,0.0,2.0,9.913425203218162,1.0,1,1,0,0.853504446429761,0.853504446429761,0.0,9.068660091573088,16.685084216761688,62.99552797438017,7.612041771232078,7.612041771232078,0.0,11.746539833980846,19.498351763166873,85.20612118416074,3
3.5139317898481197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.515343519930395,2.0,7,1,1,0.0,0.0,0.0,11.565579377084479,19.717675756009356,60.64588267210567,0.0,0.0,0.0,11.1722556689512,20.026148587225617,66.42708305887743,3
2.314733178691099,1.0,2.1046089250258255,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,1,1,0.0,0.0,0.0,10.071378158222998,21.258238192289646,66.26559747642149,6.210653487300916,6.210653487300916,0.0,10.460823982862038,19.989564979420503,79.65659598666343,3
12.031817192215266,1.0,11.210665834327655,1.101987545307995,0.0,0.0,0.0,0.0,7614.731141459342,2.0,5,1,1,6.16216004154726,6.16216004154726,0.0,10.297088030518578,20.838431590057294,71.0226788739452,4.5668902085297844,4.5668902085297844,0.0,20.482577102669772,32.79072233936109,159.29618771948353,3
1.0884115465775432,1.0,1.1857979456329126,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,1,1,3.970304541903283,3.970304541903283,0.0,19.395473651924277,34.21864614463543,170.54875511890455,0.8188503344669318,0.8188503344669318,0.0,20.932722921823988,34.810824741736184,227.99359089255614,3
0.11154473824193606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.320782524173,2.0,3,1,1,0.911162576481685,0.8916243361660936,0.019538240315591347,19.728124554424443,34.568223622369715,212.6308463772354,0.8984051691379502,0.8984051691379502,0.0,20.15513677173122,35.7561523945162,185.26012154897376,3
5.021346282906122,1.0,5.796534501118345,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,0,0.8157302012954659,0.8157302012954659,0.0,20.9444489917685,34.536850186518336,213.1547971869907,2.8686589439767443,2.8686589439767443,0.0,13.526973346499767,25.72165284677154,258.24960179784915,3
30.011932297769476,1.0,120.83073679704415,108.41836982444339,0.0,2.0,0.0,0.0,10.451441215285788,1.0,1,0,1,2.7776312081674943,2.7776312081674943,0.0,13.372558881130793,28.09349533773292,226.63527975099151,0.2006214363741346,0.2006214363741346,0.0,15.000021372953917,27.375814985513298,355.11026966837625,3
158.0626850237722,1.0,120.65807280945359,108.4044999031112,0.0,0.0,0.0,0.0,9.780270702107117,1.0,1,0,1,3.0597822843767633,3.0446628417965735,0.015119442580189702,13.430261650590062,27.418455063096385,234.22109792955433,0.10834653349657847,0.10834653349657847,0.0,21.898389972011135,43.014390432036855,53.20288664971443,3
0.0006928264439544186,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.038303853893913,2.0,1,1,1,0.0,0.0,0.0,11.16131786847964,15.79010054531977,80.59346475667505,0.0,0.0,0.0,11.39116014313134,14.036104371645074,96.61590118373478,3
5.070977939644999,0.0,5.487755241357199,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2,1,1,0.0,0.0,0.0,11.349473158604386,14.434343548468593,90.0095247173989,0.0071194451871017285,0.0,0.0071194451871017285,14.449300064832672,28.31169068228638,127.50194634813805,3
0.10040337677001532,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.808543298120084,2.0,3,1,1,0.010316635565330887,0.0,0.010316635565330887,13.084844386572769,25.58096706865302,116.60169110264076,0.0,0.0,0.0,13.42483314142125,25.221217649242032,110.13009961399193,3
1.0853995237239318,0.0,1.1158938244044299,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4,1,1,0.0,0.0,0.0,14.075040967237225,27.316702734075236,123.35998015167125,0.0,0.0,0.0,12.744925973272311,23.614130898887677,162.77190707376081,3
11.061891215089624,0.0,11.061759070583438,0.7621890187986914,0.0,0.0,2.0,2.0,6947.563115169027,2.0,5,1,0,0.0,0.0,0.0,13.435638954104865,25.997201689871286,120.67012900572789,0.0,0.0,0.0,27.24444686446224,52.731906414334254,17.989845560540882,3
2.0243913727673073,0.0,2.046612065479632,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6,0,1,0.0,0.0,0.0,28.69949933668012,54.78478348804721,23.952230444042527,0.0,0.0,0.0,15.658585345575123,30.65513216722179,353.45592775955623,3
0.005065651257990679,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.63266302375152,2.0,7,1,1,0.0,0.0,0.0,15.935875545212557,30.156683243780446,343.66640953126455,0.0,0.0,0.0,16.577443989751462,32.380324771771235,367.6342937392845,3
15.066996692185265,0.0,17.266630043676034,3.917859746289851,0.0,2.0,2.0,0.0,0.0,2.0,8,1,1,0.0,0.0,0.0,15.138947157876819,31.66681510863323,360.62878844480656,0.8998662150148682,0.8998662150148682,0.0,10.923006775257985,20.650494908215745,234.05105362500348,3
0.10606920348544924,1.0,0.0,0.0,2.0,2.0,0.0,0.0,16.594530221320326,2.0,7,1,1,0.9087846122204063,0.9087846122204063,0.0,11.39950844169638,21.354850182262325,241.66386439140715,0.8906002868222471,0.8906002868222471,0.0,12.148323580749308,20.902570762207215,243.16129466604986,0
2.030050089545588,1.0,2.2475837975070014,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6,1,1,0.8940117568485354,0.8940117568485354,0.0,12.80011861140325,18.860546360939754,236.8029459204249,3.0971635492945353,3.0971635492945353,0.0,22.853277379623844,41.5904807012439,154.00089434400817,0
12.117523668296624,1.0,10.801533679803805,1.1618726092154787,2.0,2.0,0.0,0.0,7441.6282492968485,2.0,5,1,1,3.0905591542193633,3.0905591542193633,0.0,22.392978142423686,38.92661505906621,175.27735121071566,0.4655740526573666,0.4655740526573666,0.0,16.07584358367541,28.98204949158943,166.2342632443843,0
1.0129048577239004,1.0,1.094186661141636,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4,1,1,0.42255026253759437,0.42255026253759437,0.0,15.11506760330019,27.38805567003451,148.65848541063198,0.0,0.0,0.0,19.476820355473443,30.44320660441106,201.4949362668423,0
0.05241658613872152,1.0,0.0,0.0,2.0,2.0,0.0,0.0,9.454021099450543,2.0,3,1,1,0.0,0.0,0.0,20.705269224883402,30.1942761978768,227.44839864432777,0.0,0.0,0.0,20.766699019120416,33.101831179366016,210.2227159049884,0
5.004697584188735,1.0,5.866427309867169,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2,1,1,0.0,0.0,0.0,20.292516764618725,32.036912215515414,211.55055566912168,-5.188639270125883,-5.188639270125883,0.0,15.863121804013849,31.156123220747677,21.76734468419344,0
11.01051055918448,1.0,120.61256166136617,105.85180043588258,0.0,0.0,0.0,0.0,10.28257403185715,2.0,1,1,1,0.0,0.0,0.0,15.711633395911193,31.959656747724196,0.1540794281298048,0.9030334564935827,0.9030334564935827,0.0,26.05325742409106,48.105045761367656,308.0439548075772,0
0.014097739372776242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98666384765498,4.0,1,0,0,1.501042787611015,1.501042787611015,0.0,19.084628592137914,36.78640948219431,296.56672450899543,1.6167222957358263,1.6167222957358263,0.0,20.21425726590536,37.701653732340965,317.4519518173421,0
5.3008712448135995,0.0,5.192411856146472,0.0,0.0,1.0,0.0,4.0,0.0,4.0,2,0,1,1.6716217522609436,1.6716217522609436,0.0,18.37832718335191,38.950344588475566,312.30432683553676,7.9839819366464315,7.9839819366464315,0.0,11.425366352176331,19.81142223694125,27.17856498559872,0
0.023591831387273776,0.0,0.0,0.0,1.0,1.0,4.0,4.0,9.794695034107685,4.0,3,1,1,8.000461912142612,8.000461912142612,0.0,11.69042365453781,20.650045468992346,27.96400562307858,8.09379015462734,8.09379015462734,0.0,11.208944764108738,19.624941427158294,36.11643033845095,0
1.0625104604283875,0.0,1.1461199768074808,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4,1,1,8.475815541178674,8.475815541178674,0.0,11.639353294392311,23.31924452460742,35.89097527290687,0.0,0.0,0.0,14.56345756575468,26.338402998487556,200.5162445867898,0
10.065287564965853,0.0,10.47548676073269,0.5999765133848771,1.0,1.0,4.0,4.0,7071.87962622682,4.0,5,1,1,0.0,0.0,0.0,13.9385610608796,28.54692795902385,219.87083525039358,2.1120918107689444,2.1120918107689444,0.0,22.854812032866434,42.31369251847928,13.263744445247521,0
2.170224710391792,0.0,2.187585828448272,0.0,1.0,1.0,4.0,4.0,0.0,4.0,6,1,1,2.0332490926255824,2.0332490926255824,0.0,21.818429496721826,40.31676522092133,6.085920413754283,0.0,0.0,0.0,19.79480946025119,38.06028191770641,17.88034454266981,0
0.14686391773057386,0.0,0.0,0.0,1.0,1.0,4.0,4.0,15.709497792677487,4.0,7,1,1,0.0,0.0,0.0,18.76318487852133,38.07959024117108,28.660684431727063,0.0,0.0,0.0,19.495228944309606,37.00727047872639,6.19165481915579,0
15.016034002218069,0.0,16.55433931447543,3.7712888425176994,1.0,0.0,4.0,0.0,0.0,4.0,8,1,1,0.0,0.0,0.0,19.506861417284302,39.69064908270214,11.840056553194527,0.10857179131542397,0.10857179131542397,0.0,23.25437154195861,44.42609936658239,78.31886339887348,0
0.0057102441968345215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08564718606676,4.0,7,1,1,0.10155024191121825,0.10155024191121825,0.0,22.28569594961016,43.43049924650093,55.969177553288176,0.11827567292494474,0.11827567292494474,0.0,22.395277238620288,45.70286198502113,80.63912990702684,1
2.0273221645462396,1.0,2.1966161862839395,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6,1,0,0.10087595064614259,0.10087595064614259,0.0,22.396958088727875,44.35672969163431,68.00956632064522,11.895799193454266,11.895799193454266,0.0,7.158353325043678,20.586890119774257,79.02158668692489,1
30.002465637287195,0.0,24.94367488703547,8.257727320093199,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.11132296529255033,0.11132296529255033,0.0,22.085553185203633,45.81482631386177,62.88213665535346,9.917965328739681,9.917965328739681,0.0,16.720966687402147,30.326489223591924,136.2215641375319,1
9.013564495890165,1.0,11.70133191076133,1.1614047330842692,0.0,0.0,0.0,0.0,6825.3518623456785,4.0,5,0,1,11.817928844874125,11.817928844874125,0.0,6.297727344857347,23.471176593001843,69.75445230571725,17.513991651910544,17.513991651910544,0.0,14.017878106397312,30.51764900581079,340.11997704072485,1
1.199984948030873,1.0,1.0164968467511688,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,1,1,18.35313919181613,18.35313919181613,0.0,14.90770655476452,30.835070019223828,316.03590739794,0.43019009904498073,0.43019009904498073,0.0,23.8745016136804,47.07702394711528,269.8995693745392,1
0.17750915666103884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.269937674596498,4.0,3,1,1,0.4429114746963756,0.4429114746963756,0.0,25.46191207854945,47.48119802032368,277.1816972539008,0.4073185178717624,0.4073185178717624,0.0,25.03870802556009,46.70141884193534,290.2108374083143,1
5.106841021566394,1.0,5.946130388047221,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,1,0,0.41271501810156536,0.41271501810156536,0.0,24.55093856497333,46.67543500149452,292.5873052286137,26.240867719094357,26.240867719094357,0.0,18.82241212952872,41.0505059181684,140.53339287495905,1
0.06704417353403512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.058436647925886,2.0,1,1,1,11.117230276860607,11.117230276860607,0.0,14.97759460643678,31.88075850850078,147.50319184605786,9.969099952948453,9.969099952948453,0.0,17.23509078938699,31.072712628689178,152.71260524458665,1
5.005514143001231,0.0,5.628729463877544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,1,9.90489140232611,9.90489140232611,0.0,16.668657419793117,31.578180677921804,147.38685914797568,28.773666625985918,28.773666625985918,0.0,18.908667923260644,39.176518277818396,286.0588218825076,1
33.104823620614006,1.0,120.90642957149076,122.29039937716358,0.0,0.0,0.0,2.0,10.6169639353287,3.0,1,0,1,28.84500754858902,28.84500754858902,0.0,17.83974267398106,41.01015186799696,106.94290181539738,0.0,0.0,0.0,14.143034994883179,26.962312855630085,316.33165305207183,1
98.11762368173889,1.0,128.28137291903136,112.88018455570287,0.0,1.0,0.0,2.0,10.335054390790686,1.0,1,0,0,28.734707600921144,28.734707600921144,0.0,18.41121746138355,38.05092465847142,115.16533796322237,0.0,0.0,0.0,11.835413631003274,21.364255238790356,74.8243078646629,1
0.04331181593250942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.116761078283641,2.0,3,1,1,28.425086578919547,28.425086578919547,0.0,19.93278575566296,37.53419909860922,282.28681626595665,29.105721004142136,29.105721004142136,0.0,20.321193567116897,39.70628358938594,285.6236589421215,1
1.0484929874023476,0.0,1.112659916731269,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,1,1,28.94864923085078,28.94864923085078,0.0,18.443463847861086,38.71318822143414,279.5169411655616,0.0,0.0,0.0,10.621607257875164,17.614073803320153,337.3611787997259,1
11.150157824969256,0.0,11.760399524792275,0.6874845870285877,0.0,0.0,0.0,2.0,8132.7256801575395,2.0,5,1,1,0.0,0.0,0.0,10.417436071766181,17.59896546449606,326.96090594661405,0.3036025710092102,0.3036025710092102,0.0,22.851148347903024,43.11798384407063,243.44560638224394,1
2.1655366372642564,0.0,2.186055674786502,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6,1,1,0.33563614589425167,0.33563614589425167,0.0,21.16102653708726,42.980485465807256,244.77444251649814,6.748853871840347,6.748853871840347,0.0,11.35147002359419,21.61241755290566,24.159619718838314,1
0.1338647171360196,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.16736120820782,2.0,7,1,1,6.487597984917972,6.487597984917972,0.0,12.057815070593522,21.33788947291223,5.829938664552602,7.077726207723341,7.077726207723341,0.0,13.112033556022098,22.152742844935915,-7.2676810077817,1
15.063759258223211,0.0,18.950754542652895,3.815242302879018,0.0,0.0,2.0,2.0,0.0,2.0,8,1,1,6.558017726180364,6.558017726180364,0.0,10.530008412355103,20.084970308441054,15.258403685404359,0.9385888727564095,0.9385888727564095,0.0,14.793573650608302,29.3480557601301,292.255099966765,1
0.017636274317917807,1.0,0.0,0.0,0.0,0.0,2.0,2.0,17.87863440546828,2.0,7,1,1,0.9533895107520414,0.9533895107520414,0.0,14.89785953583786,28.75121436510948,290.7399360059986,1.068892536016529,1.068892536016529,0.0,14.7631322207471,29.21242714855758,297.0423901174571,1
2.022895179684937,1.0,2.055525393030416,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6,1,0,0.9415659152668324,0.9415659152668324,0.0,14.762898289471538,29.886469132386825,282.0968137446126,0.10346749380158984,0.10346749380158984,0.0,10.853977648331007,20.453506684504053,269.47494557765873,1
9.016383567241677,1.0,11.133500966685263,1.1838813669781354,0.0,0.0,2.0,2.0,6717.954282536672,2.0,5,0,1,0.10823339079007606,0.10823339079007606,0.0,11.56585141157339,20.99100737358477,261.11413235910913,10.57177404703377,10.57177404703377,0.0,23.003578557971153,44.88570804859123,247.83602152056312,1
1.0237829581749631,1.0,1.0862271607575327,0.0,0.0,2.0,2.0,4.0,0.0,2.0,4,1,1,9.90088192378016,9.90088192378016,0.0,22.680983946371203,42.266541290032926,262.8065918232566,1.4634318482988617,1.4634318482988617,0.0,35.91122474973344,64.88429359870852,257.18635488175966,1
0.039664407772744686,1.0,0.0,0.0,2.0,2.0,4.0,4.0,9.56686653700927,2.0,3,1,1,1.5353305735918328,1.5353305735918328,0.0,35.18280455078974,63.48557240037184,265.3727320498456,1.682703746351106,1.682703746351106,0.0,34.776168199058894,63.71960188289918,251.19767098596668,1
5.134502763006302,1.0,5.604750981640876,0.0,2.0,2.0,4.0,4.0,0.0,2.0,2,1,0,1.4607697005956168,1.4607697005956168,0.0,34.29309690831769,65.00377897938849,255.90022098985162,0.0,0.0,0.0,11.033671075524534,20.976905873676323,-8.164187261119967,1
0.16329415275196485,0.0,0.0,0.0,2.0,2.0,4.0,4.0,11.283892048386443,4.0,1,0,0,0.5050881633591019,0.5050881633591019,0.0,15.625026452354998,34.29781913365027,317.30807883010937,0.5334916179303756,0.5334916179303756,0.0,15.883328276605761,31.163750008350764,304.3248449686711,1
5.114757400194404,0.0,5.487853318271879,0.0,2.0,2.0,4.0,4.0,0.0,4.0,2,0,1,0.522515930736096,0.522515930736096,0.0,15.968705626462768,31.978021193849408,322.02892091486706,0.0,0.0,0.0,10.052738886186177,18.834549701146024,9.742734645055181,1
16.100373657927353,1.0,132.69922355987498,106.4705345561916,2.0,2.0,4.0,4.0,10.147111164034635,2.0,1,0,1,0.0,0.0,0.0,10.417152040279856,20.814710313975905,1.8629316892817935,0.0,0.0,0.0,9.25944044388226,20.393502067504315,85.065126226301,1
0.16152562715804206,0.0,0.0,0.0,2.0,2.0,4.0,4.0,9.62897758674469,4.0,3,1,1,14.878161733596064,14.878161733596064,0.0,10.353447891000744,19.608913549887447,0.01786950970264911,0.0,0.0,0.0,9.712915823664705,18.944509947203883,5.290284989736928,1
1.0424217290930484,0.0,1.0751008047946107,0.0,2.0,2.0,4.0,4.0,0.0,4.0,4,1,1,0.0,0.0,0.0,10.510439805470735,16.686870643914588,21.848977467655327,1.0808121167355667,1.0808121167355667,0.0,13.995833941109439,29.337635145115634,298.8784237130286,1
10.094811575550517,0.0,11.10808571126702,0.6228781705238623,2.0,2.0,4.0,4.0,6937.689651621423,4.0,5,1,1,1.0685468071552306,1.0685468071552306,0.0,14.84465296167409,27.599328684900794,299.3912031408401,-1.9776737579290184,-1.9776737579290184,0.0,13.250561246199194,20.346169127057095,333.213348692218,1
2.0346143325758788,0.0,2.022286823558107,0.0,2.0,2.0,4.0,4.0,0.0,4.0,6,1,1,0.0,0.0,0.0,12.292587038971739,21.11780653313253,339.59059489807925,0.0,0.0,0.0,20.01962317480918,49.430807891253814,206.47060995688034,1
0.018986493473790826,0.0,0.0,0.0,2.0,2.0,4.0,4.0,15.926657487354204,4.0,7,1,1,0.0,0.0,0.0,19.59194640986893,46.27804748885905,196.3714944111938,0.0,0.0,0.0,19.586181241884496,47.72247488959957,218.09958718162233,1
15.099881258836463,0.0,16.51378585195152,4.138858797737339,2.0,1.0,4.0,2.0,0.0,4.0,8,1,1,-2.3996441634473573,-2.3996441634473573,0.0,20.345995674769114,46.15819260589196,221.22401529773222,0.0,0.0,0.0,11.533769483222875,23.726966208182176,125.42016298281294,1
0.0064555419471595795,0.0,0.0,0.0,1.0,1.0,2.0,2.0,11.185175012842,2.0,1,1,1,0.0,0.0,0.0,13.3965768743053,26.33298145666814,128.40177096828705,10.257117456278229,10.257117456278229,0.0,14.316756525278759,26.096943236159373,116.51181279462708,2
5.1736150644906775,0.0,5.3279394034179495,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2,1,1,0.0,0.0,0.0,14.691995482594901,25.162040820553194,108.37133576374606,26.244851347558615,26.244851347558615,0.0,11.494280379447721,23.213096336060218,298.4760107492809,2
0.09926938918549089,1.0,0.0,0.0,1.0,1.0,2.0,2.0,15.228055951989226,4.0,7,1,1,0.0,0.0,0.0,11.003933870689943,26.578717261688777,126.60773455604496,0.0,0.0,0.0,11.09022432434387,24.400470587137544,121.27796398013089,2
2.0982773609700627,1.0,2.0782161931605927,0.0,1.0,1.0,2.0,2.0,0.0,4.0,6,1,0,0.0,0.0,0.0,11.100949410368711,24.1023242086908,137.50529287977702,0.10864572961212238,0.10864572961212238,0.0,8.837128057965836,33.95235188135189,113.4469592446834,2
12.230170573951316,1.0,11.68824718120395,1.2589241643834228,1.0,1.0,2.0,2.0,7773.632723753558,4.0,5,0,1,0.10879690323776375,0.10879690323776375,0.0,8.369006156449748,35.446840737059965,102.8065955412596,3.853159836584214,3.853159836584214,0.0,20.772856303784337,38.11593964208672,250.94908685255072,2
0.0023254381680595424,0.0,0.0,0.0,1.0,1.0,2.0,2.0,9.723445792447587,2.0,3,1,1,25.80737290023676,25.80737290023676,0.0,10.48115613498887,23.331926264449663,287.5229133588626,27.741344533283815,27.741344533283815,0.0,9.323123162892351,24.670760639467986,300.79527502648875,2
1.0919397250420617,0.0,1.035309261350219,0.0,1.0,1.0,2.0,2.0,0.0,2.0,4,1,1,26.144123672498175,26.144123672498175,0.0,10.825186154634501,22.121152823743305,281.6081594482435,0.6193933360173842,0.6193933360173842,0.0,12.151974884185629,24.95427605151989,315.4485486387858,2
10.110403582820688,0.0,11.285696262417414,0.6418203433685855,1.0,1.0,2.0,2.0,7080.303349591563,2.0,5,1,1,0.6025701708552622,0.6025701708552622,0.0,12.01223491831221,23.727720388235742,307.9342669009697,0.23442307877991536,0.23442307877991536,0.0,15.378757842486028,27.295905703476084,269.8855112158452,2
3.6858142562155316,1.0,1.1327673183628333,0.0,1.0,1.0,2.0,2.0,0.0,4.0,4,1,1,3.9178603331294113,3.9178603331294113,0.0,20.825640817188255,37.61286605965443,233.97601951108663,0.2249140686133087,0.2249140686133087,0.0,14.066926699543194,24.26028705078782,257.43775926746383,2
0.7337990417542287,1.0,0.0,0.0,1.0,1.0,2.0,2.0,9.488362200591421,4.0,3,1,1,0.20241938875614066,0.20241938875614066,0.0,15.15524905851057,24.993093974675133,270.09717994564704,0.2127944222584934,0.2127944222584934,0.0,14.866255219615562,27.305135680081076,276.30661997377297,2
2.2176006807631885,0.0,2.1478783522748373,0.0,1.0,1.0,2.0,2.0,0.0,2.0,6,1,0,0.22707209138903894,0.22707209138903894,0.0,14.774253650947841,27.386163684771176,272.5447840266556,0.0,0.0,0.0,11.74062394756603,18.105779351681,100.65728911947454,2
5.063297957812472,1.0,5.032821165135895,0.0,1.0,1.0,2.0,2.0,0.0,4.0,2,1,1,0.20794839415840283,0.20794839415840283,0.0,14.080661613314614,26.092864310888537,267.0892281745502,0.0,0.0,0.0,12.243706533375057,24.815779176111587,206.75137216836833,2
0.047162349964009705,0.0,0.0,0.0,1.0,1.0,2.0,2.0,15.064198789952,2.0,7,0,0,4.281504094542196,4.281504094542196,0.0,12.350060199572804,19.071730515913245,107.50235643492923,-10.89424444148177,-10.89424444148177,0.0,12.170055326381743,19.05032544094326,100.53208105601387,2
30.0521516757555,0.0,17.05147577337938,3.9140237208661994,1.0,2.0,2.0,2.0,0.0,2.0,8,0,1,0.0,0.0,0.0,11.184813293093251,18.386768642592564,93.32839257001991,0.0,0.0,0.0,9.594564253069036,12.956033679182491,331.06567917684356,2
46.06526611336241,1.0,122.28754813637336,113.04153875990684,1.0,1.0,2.0,0.0,9.707440639585492,3.0,1,1,0,-8.473075910062422,-8.473075910062422,0.0,13.215479734869309,23.81135955665478,219.46284621437908,4.325970608400405,4.325970608400405,0.0,17.241068638153294,31.240028763387784,211.88314574251459,2
145.07812507137643,1.0,120.67483247819156,102.80260607084544,1.0,0.0,2.0,0.0,10.544955453482133,1.0,1,1,1,0.0,0.0,0.0,12.955011117555213,25.11009192696945,210.75349398320796,1.1234419505317395,1.1234419505317395,0.0,9.767580422347116,17.812098161705325,239.2890142336888,2
0.0021618025460558308,1.0,0.0,0.0,2.0,2.0,2.0,2.0,16.290830164019695,4.0,1,1,1,0.0,0.0,0.0,9.999816509887665,12.659153877194816,333.4267770189314,0.0,0.0,0.0,9.879853310434218,11.735407828082586,318.4900525361033,2
2.0795941031249945,1.0,2.0733487239742487,0.0,2.0,2.0,2.0,2.0,0.0,2.0,7,1,1,0.0,0.0,0.0,9.781497840128793,12.492469903032097,307.6864186922178,0.0,0.0,0.0,9.749603983194046,11.556500207955263,320.59942412642937,2
5.060425606648201,0.0,5.100843329079234,0.0,2.0,2.0,2.0,2.0,0.0,2.0,6,1,1,0.0,0.0,0.0,10.551338760130156,14.314359971267368,313.3051508020199,0.0,0.0,0.0,10.636214490493256,15.559727211616599,145.16380857819598,2
10.011181183658055,1.0,10.911929207601409,1.1114459532791028,2.0,2.0,2.0,2.0,6885.6752701644255,2.0,2,1,0,0.0,0.0,0.0,10.191751727678879,13.174160814975068,310.10862049933957,0.0,0.0,0.0,13.435387727253921,30.073207216390283,50.62688269291964,2
0.06631128434178733,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.815379668886981,2.0,5,1,0,0.0,0.0,0.0,10.125586839903587,18.841228251848936,158.81985620389426,0.6029271165698485,0.6029271165698485,0.0,14.498074866644044,30.61929797107577,153.28077398501773,2
